id,label,sentence,label_des,true_label,pred_label,true_label_des,pred_label_des,true_prob,pred_prob,prob_gap,is_correct
11803,81,你家的色差也太大了吧,买家咨询商品具体尺码尺寸,81,78,买家咨询商品具体尺码尺寸,买家咨询商品的色差问题,0.0031752351205796003,0.5709850192070007,0.5678097840864211,False
11805,97,您好圆通快递好像到不了我们这里,买家咨询是否可以指定快递,97,111,买家咨询是否可以指定快递,买家咨询物流信息,0.0851239264011383,0.14313986897468567,0.05801594257354736,False
11806,39,这个和刚才什么不同,买家向商家表达不好意思,39,82,买家向商家表达不好意思,买家咨询商品区别,0.013618477620184422,0.2941206991672516,0.28050222154706717,False
11811,115,多送2个尝尝可以吗？,买家咨询赠品何时发货,115,21,买家咨询赠品何时发货,买家表示先买来试试,0.020769797265529633,0.4950315058231354,0.47426170855760574,False
11812,56,我点了退货了，麻烦同意下,买家咨询返现方式,56,22,买家咨询返现方式,买家表示需要退货退款,0.0016891621053218842,0.32561707496643066,0.3239279128611088,False
11815,58,确认收货了，烦返现下,买家咨询返现时间,58,98,买家咨询返现时间,买家咨询是否有好评返现,0.1438361555337906,0.17456237971782684,0.030726224184036255,False
11819,56,这件我不退,买家咨询返现方式,56,46,买家咨询返现方式,买家要求取消退换货退款,0.0008716308511793613,0.5108662247657776,0.5099945939145982,False
11820,111,快递更新了 你看下快递送不送，如果送就不退款了,买家咨询物流信息,111,46,买家咨询物流信息,买家要求取消退换货退款,0.014953243546187878,0.11591006815433502,0.10095682460814714,False
11825,19,亲，哪里可以领券？,买家表示无法下单,19,71,买家表示无法下单,买家咨询如何领取优惠券,0.001675262814387679,0.5013065338134766,0.4996312709990889,False
11826,1,已经催促但是没有结果没有回复，物流依旧异常，这就是你们的处理方式吗？,买家表达不满/生气,1,20,买家表达不满/生气,买家表示物流太慢了,0.027765467762947083,0.19194313883781433,0.16417767107486725,False
11830,71,满400少50,买家咨询如何领取优惠券,71,60,买家咨询如何领取优惠券,买家咨询活动规则,0.011773868463933468,0.23597684502601624,0.22420297656208277,False
11831,62,这个我要买三十多件 最低能多少钱呢,买家咨询买多件能否优惠,62,38,买家咨询买多件能否优惠,买家讨价还价,0.1674344390630722,0.4316325783729553,0.2641981393098831,False
11835,60,双十一了啊，给我便宜点啊,买家咨询活动规则,60,38,买家咨询活动规则,买家讨价还价,0.034628789871931076,0.343293696641922,0.3086649067699909,False
11837,65,专柜版和普通版的区别,买家咨询能否定制,65,82,买家咨询能否定制,买家咨询商品区别,0.0022800692822784185,0.30982664227485657,0.30754657299257815,False
11839,60,双参加跨店满400减50活动吗？,买家咨询活动规则,60,14,买家咨询活动规则,买家表示稍等,0.0479353703558445,0.10032609105110168,0.05239072069525719,False
11843,113,不包邮的，运费50？,买家咨询运费金额,113,105,买家咨询运费金额,买家咨询退换货运费由谁承担,0.14753758907318115,0.36567991971969604,0.2181423306465149,False
11846,96,从来没有买衣服买的这么糟心的，这么烦的等了那么久。,买家咨询是否可以微信支付,96,1,买家咨询是否可以微信支付,买家表达不满/生气,0.001897483947686851,0.20888404548168182,0.20698656153399497,False
11850,65,我想问下，可以定制真空袋吗,买家咨询能否定制,65,77,买家咨询能否定制,买家咨询商品的材质/面料,0.15676569938659668,0.24258194863796234,0.08581624925136566,False
11851,16,人不黑，穿黑色还是白色的好看 /:801,买家表示收件信息不需要修改了,16,91,买家表示收件信息不需要修改了,买家咨询什么颜色好看,0.003069426631554961,0.43258848786354065,0.4295190612319857,False
11852,45,买一百六十个能优惠点吗,买家要求核对订单信息,45,62,买家要求核对订单信息,买家咨询买多件能否优惠,0.0010626736329868436,0.41722095012664795,0.4161582764936611,False
11854,57,我的衣服，之前下单68，你说收到确认收货退10块,买家咨询返现金额,57,108,买家咨询返现金额,买家咨询退款金额,0.20958280563354492,0.33287301659584045,0.12329021096229553,False
11859,16,哦！好的地址都不改了,买家表示收件信息不需要修改了,16,37,买家表示收件信息不需要修改了,买家确认地址是否修改成功,0.19251373410224915,0.2657336890697479,0.07321995496749878,False
11860,52,加钱发顺丰可以么？,买家咨询补货/上货时间,52,93,买家咨询补货/上货时间,买家咨询是否可以发顺丰,0.0007735388935543597,0.7157782316207886,0.7150046927272342,False
11862,64,如果价格不变的话，就相当于不参加津贴优惠，这想当于用虚假信息促销,买家咨询能否到付,64,62,买家咨询能否到付,买家咨询买多件能否优惠,0.0013600169913843274,0.14782336354255676,0.14646334655117244,False
11863,111,只能双12买才能满300减30吗？,买家咨询物流信息,111,60,买家咨询物流信息,买家咨询活动规则,0.001577643328346312,0.38240355253219604,0.38082590920384973,False
11864,83,发票没有收到啊 还是申请中,买家咨询商品上新时间,83,67,买家咨询商品上新时间,买家咨询能否开发票及发票类型和寄送时间,0.00107009953353554,0.2833271920681,0.28225709253456444,False
11865,35,收到五星好评有活动吗？亲,买家发送支付宝账号,35,98,买家发送支付宝账号,买家咨询是否有好评返现,0.0008846438722684979,0.6736119389533997,0.6727272950811312,False
11867,90,我定的一个1千克，一个500克,买家咨询商品重量,90,81,买家咨询商品重量,买家咨询商品具体尺码尺寸,0.1721724271774292,0.20568767189979553,0.03351524472236633,False
11872,29,你好我的这个10月6号以后发货,买家催促发货,29,54,买家催促发货,买家咨询发货时间,0.05695060268044472,0.3882293403148651,0.3312787376344204,False
11873,66,行，谢谢，别忘记了,买家咨询能否分开/一起发货,66,7,买家咨询能否分开/一起发货,买家表示麻烦卖家，表达感谢,0.0034274598583579063,0.4945456087589264,0.4911181489005685,False
11874,98,hp返现吗,买家咨询是否有好评返现,98,57,买家咨询是否有好评返现,买家咨询返现金额,0.08379039168357849,0.25065580010414124,0.16686540842056274,False
11877,90,是发的一公斤？,买家咨询商品重量,90,81,买家咨询商品重量,买家咨询商品具体尺码尺寸,0.08115871995687485,0.12462515383958817,0.04346643388271332,False
11889,40,其实我还想买这,买家需要商品推荐,40,15,买家需要商品推荐,买家表示是老顾客,0.020255383104085922,0.12273452430963516,0.10247914120554924,False
11890,30,下单后再看 如果没有运费险 我怎么退啊,买家催促回复,30,114,买家催促回复,买家咨询运费险赔付规则,0.0005624723853543401,0.7442688941955566,0.7437064218102023,False
11892,53,找不到，多久能发出 有物流,买家咨询到货时间,53,73,买家咨询到货时间,买家咨询商家发货地,0.0036712868604809046,0.11886414885520935,0.11519286199472845,False
11894,49,改下地址呗，,买家要求修改收件信息,49,4,买家要求修改收件信息,买家表示地址正确,0.1197073832154274,0.21969062089920044,0.09998323768377304,False
11896,73,能不能直接修改价格的,买家咨询商家发货地,73,94,买家咨询商家发货地,买家咨询是否可以改价,0.0007149013690650463,0.6951228380203247,0.6944079366512597,False
11898,47,无法取消订单,买家要求添加商家微信,47,46,买家要求添加商家微信,买家要求取消退换货退款,0.0009207928669638932,0.33489158749580383,0.33397079462883994,False
11900,54,你们不是吧？现在还没发货？,买家咨询发货时间,54,29,买家咨询发货时间,买家催促发货,0.10430241376161575,0.3155858516693115,0.21128343790769577,False
11901,90,店家，看评价都是真空独立包装，每袋多少重量？,买家咨询商品重量,90,75,买家咨询商品重量,买家咨询商品包装,0.03114226832985878,0.34810835123062134,0.31696608290076256,False
11903,68,亲。是不是发错货啦,买家咨询能否提前享受优惠,68,12,买家咨询能否提前享受优惠,买家表示商家发错货了,0.002987432526424527,0.6436935663223267,0.6407061337959021,False
11909,7,我完了下单,买家表示麻烦卖家，表达感谢,7,25,买家表示麻烦卖家，表达感谢,买家表示已下单付款,0.0032668046187609434,0.46824994683265686,0.4649831422138959,False
11913,26,好伤心啊,买家表示优惠券无法使用,26,10,买家表示优惠券无法使用,买家表示伤心难过,0.004284908063709736,0.5173152089118958,0.513030300848186,False
11914,117,请问你们买一套送一套，也是送同样的吗？,买家咨询自己的旺旺昵称,117,60,买家咨询自己的旺旺昵称,买家咨询活动规则,0.006962162908166647,0.17557334899902344,0.1686111860908568,False
11916,99,改地址没有呢,买家咨询是否有活动,99,16,买家咨询是否有活动,买家表示收件信息不需要修改了,0.001553389593027532,0.23222559690475464,0.2306722073117271,False
11917,86,F25和F06有什么区别,买家咨询商品是否有赠品,86,82,买家咨询商品是否有赠品,买家咨询商品区别,0.002389094326645136,0.3158283531665802,0.31343925883993506,False
11921,54,那我准备拍下了，能早一点发货不？,买家咨询发货时间,54,29,买家咨询发货时间,买家催促发货,0.033700112253427505,0.3870511054992676,0.3533509932458401,False
11924,3,有优惠不,买家表示不想要了,3,62,买家表示不想要了,买家咨询买多件能否优惠,0.002793804043903947,0.2964107394218445,0.29361693537794054,False
11927,111,您看一下，我付款了,买家咨询物流信息,111,25,买家咨询物流信息,买家表示已下单付款,0.003860661294311285,0.5715447068214417,0.5676840455271304,False
11931,80,有什么区别,买家咨询商品价格,80,82,买家咨询商品价格,买家咨询商品区别,0.0033070934005081654,0.2751231789588928,0.27181608555838466,False
11932,60,买一个送一袋吗？,买家咨询活动规则,60,86,买家咨询活动规则,买家咨询商品是否有赠品,0.102952741086483,0.10505950450897217,0.0021067634224891663,False
11935,97,要中通！,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.13709934055805206,0.4407075345516205,0.3036081939935684,False
11939,90,这个是发两斤?,买家咨询商品重量,90,65,买家咨询商品重量,买家咨询能否定制,0.011147713288664818,0.03237467631697655,0.02122696302831173,False
11942,110,早上那个客服说退回那包破的钱，什么时候能退,买家咨询退款时间,110,108,买家咨询退款时间,买家咨询退款金额,0.16831867396831512,0.29706016182899475,0.12874148786067963,False
11950,18,双11优惠和店铺优惠可以叠加吗,买家表示无法申请退款,18,99,买家表示无法申请退款,买家咨询是否有活动,0.0068431938998401165,0.13814954459667206,0.13130635069683194,False
11951,56,今天下单什么时候能发货,买家咨询返现方式,56,54,买家咨询返现方式,买家咨询发货时间,0.0024802295956760645,0.44333183765411377,0.4408516080584377,False
11952,97,是这样的，我这里有些快递收不到,买家咨询是否可以指定快递,97,20,买家咨询是否可以指定快递,买家表示物流太慢了,0.05945727229118347,0.17042183876037598,0.1109645664691925,False
11962,86,还有送收纳盒吗,买家咨询商品是否有赠品,86,75,买家咨询商品是否有赠品,买家咨询商品包装,0.2437293380498886,0.36567386984825134,0.12194453179836273,False
11963,10,这个退货会包邮嘛,买家表示伤心难过,10,105,买家表示伤心难过,买家咨询退换货运费由谁承担,0.0003982379857916385,0.2192656248807907,0.21886738689499907,False
11965,51,亲 帮忙改个地址好吗？,买家要求延长收货时间,51,49,买家要求延长收货时间,买家要求修改收件信息,0.0015443291049450636,0.23102448880672455,0.22948015970177948,False
11972,60,买两件10斤的可以双十一价吗？,买家咨询活动规则,60,80,买家咨询活动规则,买家咨询商品价格,0.15756087005138397,0.16449382901191711,0.006932958960533142,False
11973,74,你们哪里发货,买家咨询商家是否收到寄回的商品,74,73,买家咨询商家是否收到寄回的商品,买家咨询商家发货地,0.004690238740295172,0.3731849491596222,0.368494710419327,False
11975,97,圆通快递不能寄。,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.13769769668579102,0.42714542150497437,0.28944772481918335,False
11977,72,去霉味吗,买家咨询如何下单,72,102,买家咨询如何下单,买家咨询是否有味道,0.003214036813005805,0.34426450729370117,0.34105047048069537,False
11987,33,我还要考虑一下  明天买  今天太晚了,买家发送结束语,33,28,买家发送结束语,买家表示再看看,0.020615270361304283,0.0645868107676506,0.04397154040634632,False
11989,2,你好，刚才下单的裙子，尺码拍错，想重新拍一下,买家表达赞美/满意,2,23,买家表达赞美/满意,买家表示要重拍,0.0024226075038313866,0.15256184339523315,0.15013923589140177,False
11990,60,这款参加活动吧,买家咨询活动规则,60,14,买家咨询活动规则,买家表示稍等,0.008865325711667538,0.09654389321804047,0.08767856750637293,False
11992,31,人又不见了 /:802,买家打招呼,31,30,买家打招呼,买家催促回复,0.09736429899930954,0.2320832759141922,0.13471897691488266,False
11993,69,t_1492053821950_0784  安排补发发票,买家咨询偏远地区是否发货,69,67,买家咨询偏远地区是否发货,买家咨询能否开发票及发票类型和寄送时间,0.00938568077981472,0.15530067682266235,0.14591499604284763,False
11996,30,款料子都是一样把,买家催促回复,30,82,买家催促回复,买家咨询商品区别,0.013545967638492584,0.2786917984485626,0.26514583081007004,False
11997,103,退货可用中通吗,买家咨询退换货地址,103,106,买家咨询退换货地址,买家咨询退换货支持快递,0.003452991833910346,0.5674129128456116,0.5639599210117012,False
11999,63,厚款的也是买一送一吗,买家咨询哪款更好,63,60,买家咨询哪款更好,买家咨询活动规则,0.012492470443248749,0.2550332546234131,0.24254078418016434,False
